8/19/2012 12:06,C,23.5
8/19/2012 13:06,C,24.5
8/19/2012 14:06,C,25.5
8/19/2012 15:06,C,26.5
8/19/2012 16:06,C,27
8/19/2012 17:06,C,27.5
8/19/2012 18:06,C,27
8/19/2012 19:06,C,26.5
8/19/2012 20:06,C,26
8/19/2012 21:06,C,25.5
8/19/2012 22:06,C,25
8/19/2012 23:06,C,24.5
8/20/2012 0:06,C,24
8/20/2012 1:06,C,24
8/20/2012 2:06,C,23
8/20/2012 3:06,C,23
8/20/2012 4:06,C,22.5
8/20/2012 5:06,C,22
8/20/2012 6:06,C,21.5
8/20/2012 7:06,C,21
8/20/2012 8:06,C,21
8/20/2012 9:06,C,21.5
8/20/2012 10:06,C,22.5
8/20/2012 11:06,C,23.5
8/20/2012 12:06,C,24.5
8/20/2012 13:06,C,25
8/20/2012 14:06,C,25.5
8/20/2012 15:06,C,26
8/20/2012 16:06,C,27
8/20/2012 17:06,C,26.5
8/20/2012 18:06,C,26
8/20/2012 19:06,C,25
8/20/2012 20:06,C,24.5
8/20/2012 21:06,C,24
8/20/2012 22:06,C,23.5
8/20/2012 23:06,C,23
8/21/2012 0:06,C,23
8/21/2012 1:06,C,22
8/21/2012 2:06,C,22
8/21/2012 3:06,C,21.5
8/21/2012 4:06,C,21
8/21/2012 5:06,C,21
8/21/2012 6:06,C,20.5
8/21/2012 7:06,C,20.5
8/21/2012 8:06,C,20.5
8/21/2012 9:06,C,20.5
8/21/2012 10:06,C,21.5
8/21/2012 11:06,C,22.5
8/21/2012 12:06,C,23.5
8/21/2012 13:06,C,23.5
8/21/2012 14:06,C,24.5
8/21/2012 15:06,C,24
8/21/2012 16:06,C,24
8/21/2012 17:06,C,23.5
8/21/2012 18:06,C,24
8/21/2012 19:06,C,24
8/21/2012 20:06,C,23.5
8/21/2012 21:06,C,23
8/21/2012 22:06,C,22.5
8/21/2012 23:06,C,22.5
8/22/2012 0:06,C,22
8/22/2012 1:06,C,21.5
8/22/2012 2:06,C,21.5
8/22/2012 3:06,C,21
8/22/2012 4:06,C,20.5
8/22/2012 5:06,C,20.5
8/22/2012 6:06,C,20
8/22/2012 7:06,C,20
8/22/2012 8:06,C,20
8/22/2012 9:06,C,20.5
8/22/2012 10:06,C,21
8/22/2012 11:06,C,22
8/22/2012 12:06,C,23.5
8/22/2012 13:06,C,24.5
8/22/2012 14:06,C,25.5
8/22/2012 15:06,C,26.5
8/22/2012 16:06,C,26.5
8/22/2012 17:06,C,26.5
8/22/2012 18:06,C,26.5
8/22/2012 19:06,C,26
8/22/2012 20:06,C,25
8/22/2012 21:06,C,24.5
8/22/2012 22:06,C,24.5
8/22/2012 23:06,C,24
8/23/2012 0:06,C,23.5
8/23/2012 1:06,C,23.5
8/23/2012 2:06,C,23
8/23/2012 3:06,C,22.5
8/23/2012 4:06,C,22.5
8/23/2012 5:06,C,22
8/23/2012 6:06,C,21.5
8/23/2012 7:06,C,21.5
8/23/2012 8:06,C,21
8/23/2012 9:06,C,21.5
8/23/2012 10:06,C,22.5
8/23/2012 11:06,C,23.5
8/23/2012 12:06,C,25
8/23/2012 13:06,C,26
8/23/2012 14:06,C,27
8/23/2012 15:06,C,27.5
8/23/2012 16:06,C,28
8/23/2012 17:06,C,28.5
8/23/2012 18:06,C,28
8/23/2012 19:06,C,27.5
8/23/2012 20:06,C,27
8/23/2012 21:06,C,26
8/23/2012 22:06,C,26
8/23/2012 23:06,C,25.5
8/24/2012 0:06,C,25
8/24/2012 1:06,C,24.5
8/24/2012 2:06,C,24.5
8/24/2012 3:06,C,24
8/24/2012 4:06,C,24
8/24/2012 5:06,C,23.5
8/24/2012 6:06,C,23.5
8/24/2012 7:06,C,23
8/24/2012 8:06,C,22.5
8/24/2012 9:06,C,23
8/24/2012 10:06,C,24
8/24/2012 11:06,C,25.5
8/24/2012 12:06,C,26
8/24/2012 13:06,C,27.5
8/24/2012 14:06,C,28.5
8/24/2012 15:06,C,29
8/24/2012 16:06,C,29
8/24/2012 17:06,C,29.5
8/24/2012 18:06,C,29
8/24/2012 19:06,C,28.5
8/24/2012 20:06,C,28
8/24/2012 21:06,C,27.5
8/24/2012 22:06,C,27
8/24/2012 23:06,C,26.5
8/25/2012 0:06,C,26.5
8/25/2012 1:06,C,26
8/25/2012 2:06,C,25.5
8/25/2012 3:06,C,25
8/25/2012 4:06,C,25
8/25/2012 5:06,C,25
8/25/2012 6:06,C,24.5
8/25/2012 7:06,C,24.5
8/25/2012 8:06,C,24.5
8/25/2012 9:06,C,24.5
8/25/2012 10:06,C,25.5
8/25/2012 11:06,C,26.5
8/25/2012 12:06,C,27.5
8/25/2012 13:06,C,28
8/25/2012 14:06,C,28.5
8/25/2012 15:06,C,29.5
8/25/2012 16:06,C,30
8/25/2012 17:06,C,30
8/25/2012 18:06,C,30
8/25/2012 19:06,C,29.5
8/25/2012 20:06,C,29
8/25/2012 21:06,C,28
8/25/2012 22:06,C,28
8/25/2012 23:06,C,27
8/26/2012 0:06,C,27
8/26/2012 1:06,C,26.5
8/26/2012 2:06,C,26
8/26/2012 3:06,C,25.5
8/26/2012 4:06,C,25.5
8/26/2012 5:06,C,25
8/26/2012 6:06,C,24.5
8/26/2012 7:06,C,24.5
8/26/2012 8:06,C,24.5
8/26/2012 9:06,C,24.5
8/26/2012 10:06,C,25
8/26/2012 11:06,C,25.5
8/26/2012 12:06,C,26.5
8/26/2012 13:06,C,27
8/26/2012 14:06,C,28
8/26/2012 15:06,C,29
8/26/2012 16:06,C,29
8/26/2012 17:06,C,29.5
8/26/2012 18:06,C,29.5
8/26/2012 19:06,C,28.5
8/26/2012 20:06,C,28
8/26/2012 21:06,C,27.5
8/26/2012 22:06,C,27
8/26/2012 23:06,C,26.5
8/27/2012 0:06,C,26
8/27/2012 1:06,C,26
8/27/2012 2:06,C,25.5
8/27/2012 3:06,C,25.5
8/27/2012 4:06,C,25
8/27/2012 5:06,C,25
8/27/2012 6:06,C,25
8/27/2012 7:06,C,25
8/27/2012 8:06,C,25
8/27/2012 9:06,C,24.5
8/27/2012 10:06,C,25
8/27/2012 11:06,C,25
8/27/2012 12:06,C,25
8/27/2012 13:06,C,25.5
8/27/2012 14:06,C,26.5
8/27/2012 15:06,C,27
8/27/2012 16:06,C,28
8/27/2012 17:06,C,28
8/27/2012 18:06,C,28
8/27/2012 19:06,C,28
8/27/2012 20:06,C,28
8/27/2012 21:06,C,27.5
8/27/2012 22:06,C,27
8/27/2012 23:06,C,26.5
8/28/2012 0:06,C,26.5
8/28/2012 1:06,C,26
8/28/2012 2:06,C,25.5
8/28/2012 3:06,C,25.5
8/28/2012 4:06,C,25
8/28/2012 5:06,C,24.5
8/28/2012 6:06,C,24
8/28/2012 7:06,C,24
8/28/2012 8:06,C,23.5
